trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,bars_held_at_exit,gross_pnl,commission,net_pnl,net_pnl_pct,won,period,regime_at_entry,spy_adx_at_entry,spy_trending_at_entry,bb_mid_at_entry,entry_to_mid_dist
16,USMV,C,LONG,2025-10-29,93.04,0.7052054839575939,2025-10-30,92.95645499999999,1.6101,92.2512,24.95,2493.54,2025-11-03,92.2051,SL,3,-1.2097,1.0,-2.2097,-0.000886,False,all,corrective,19.8,False,94.5222,-1.5658
17,USMV,C,LONG,2026-01-20,93.59,0.5816905733056572,2026-01-21,94.02699,1.5898,93.4453,24.91,2490.33,2026-01-22,94.6576,BB_MID,2,1.0026,1.0,0.0026,1e-06,True,all,corrective,12.27,False,94.4882,-0.4613
18,USMV,C,LONG,2026-03-18,93.51,0.9276191255211685,2026-03-19,93.50672999999999,1.598,92.5791,24.9,2489.34,2026-03-19,93.2833,EOB,1,-0.357,1.0,-1.357,-0.000545,False,all,corrective,30.59,False,96.1737,-2.667
1,WMT,C,LONG,2023-09-29,53.32,0.6031866799789972,2023-10-02,53.16657,2.8213,52.5634,25.0,2499.0,2023-10-06,52.5371,SL,5,-1.7759,1.0,-2.7759,-0.001111,False,all,corrective,24.22,False,54.311,-1.1444
2,WMT,C,LONG,2023-10-09,51.93,0.7655572356122262,2023-10-10,52.08603,2.8755,51.3205,24.96,2495.22,2023-10-16,53.6931,BB_MID,5,4.6212,1.0,3.6212,0.001451,True,all,corrective,26.93,False,53.9195,-1.8335
3,WMT,C,LONG,2023-11-16,52.01,0.9631944589456798,2023-11-17,51.96596999999999,2.8852,51.0028,24.99,2497.85,2023-12-01,50.9773,SL,10,-2.8526,1.0,-3.8526,-0.001542,False,all,trending,25.79,True,54.607,-2.641
4,WMT,C,LONG,2024-04-02,59.16,0.7272061594724675,2024-04-03,59.439705,2.5175,58.7125,24.94,2492.99,2024-04-10,60.5797,BB_MID,6,2.8699,1.0,1.8699,0.00075,True,all,corrective,24.47,False,60.6268,-1.187
5,WMT,C,LONG,2024-05-01,58.83,0.7970615831628854,2024-05-02,59.0345025,2.5357,58.2374,24.95,2493.86,2024-05-03,59.7951,BB_MID,2,1.9286,1.0,0.9286,0.000372,True,all,corrective,23.44,False,59.7885,-0.754
6,WMT,C,LONG,2024-08-07,66.94,1.0779295273119487,2024-08-08,66.95345999999999,2.2357,65.8755,24.95,2493.79,2024-08-15,73.1634,BB_MID,6,13.8835,1.0,12.8835,0.005166,True,all,corrective,38.13,False,69.5293,-2.5758
7,WMT,C,LONG,2024-12-23,89.47,1.6686543258978308,2024-12-24,90.47021249999999,1.6624,88.8016,25.07,2505.67,2025-01-08,91.7241,TIME,10,2.0845,1.0,1.0845,0.000433,True,all,corrective,26.22,False,93.3773,-2.907
8,WMT,C,LONG,2025-03-11,87.43,2.5140244037440227,2025-03-12,88.2441,1.7044,85.7301,25.07,2505.76,2025-03-12,85.6872,SL,1,-4.358,1.0,-5.358,-0.002138,False,all,corrective,27.06,False,98.1527,-9.9086
9,WMT,C,LONG,2025-04-08,81.82,2.8562155336693786,2025-04-09,83.3666625,1.7996,80.5104,25.0,2499.4,2025-04-09,89.5102,BB_MID,1,11.0558,1.0,10.0558,0.004023,True,all,corrective,36.8,False,85.8245,-2.4578
10,WMT,C,LONG,2025-06-13,94.415,1.825365350446719,2025-06-16,94.8474,1.5875,93.022,25.09,2508.46,2025-06-23,97.7911,BB_MID,5,4.673,1.0,3.673,0.001464,True,all,corrective,17.06,False,97.3965,-2.5491
