trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,bars_held_at_exit,gross_pnl,commission,net_pnl,net_pnl_pct,won,period,regime_at_entry,spy_adx_at_entry,spy_trending_at_entry,bb_mid_at_entry,entry_to_mid_dist
6,GLD,C,LONG,2024-11-14,237.03,3.0468037005119797,2024-11-15,237.63876,1.0526,234.592,41.69,4167.94,2024-11-22,249.7501,BB_MID,6,12.7482,1.0,11.7482,0.002819,True,all,corrective,24.66,False,249.6352,-11.9965
7,GLD,C,LONG,2024-12-18,239.29,2.868882061012443,2024-12-19,239.70979499999999,1.0462,236.8409,41.8,4178.68,2025-01-02,245.3373,BB_MID,9,5.8874,1.0,4.8874,0.00117,True,all,corrective,22.74,False,244.9055,-5.1957
8,GLD,C,LONG,2025-06-27,301.25,4.236589490874661,2025-06-30,302.53619249999997,0.8297,298.2996,41.84,4182.57,2025-07-02,309.1004,BB_MID,3,5.4463,1.0,4.4463,0.001063,True,all,corrective,16.01,False,308.8082,-6.2721
9,GLD,C,LONG,2025-07-30,301.04,3.604982381223291,2025-07-31,304.74229499999996,0.8244,301.1373,41.87,4186.02,2025-08-01,308.9854,BB_MID,2,3.4979,1.0,2.4979,0.000597,True,all,trending,32.37,True,307.9745,-3.2322
10,GLD,C,LONG,2026-03-18,444.82,10.64759047509843,2026-03-19,420.4951425,0.5977,409.8476,41.89,4187.52,2026-03-19,427.329,ACCEL_SL,1,4.0843,1.0,3.0843,0.000737,True,all,corrective,30.59,False,470.3708,-49.8756
1,MSFT,C,LONG,2023-09-22,317.02,6.091544961024729,2023-09-25,317.088465,0.7884,310.9969,41.67,4165.67,2023-09-26,310.8414,SL,2,-4.9253,1.0,-5.9253,-0.001422,False,all,corrective,16.44,False,329.093,-12.0045
2,MSFT,C,LONG,2024-04-18,404.4,7.114563005575566,2024-04-19,404.212005,0.6175,397.0974,41.6,4158.74,2024-04-22,396.8989,SL,2,-4.5155,1.0,-5.5155,-0.001326,False,all,corrective,22.2,False,421.1745,-16.9625
3,MSFT,C,LONG,2024-07-25,418.53,8.38213310860386,2024-07-26,418.399095,0.5956,410.017,41.53,4152.23,2024-08-02,409.812,SL,6,-5.1144,1.0,-6.1144,-0.001473,False,all,corrective,37.52,False,450.085,-31.6859
4,MSFT,C,LONG,2024-08-05,395.39,10.418165979915557,2024-08-06,400.01991,0.6219,389.6017,41.46,4145.11,2024-08-15,420.6596,BB_MID,8,12.8355,1.0,11.8355,0.002855,True,all,corrective,37.26,False,435.3148,-35.2948
5,MSFT,C,LONG,2024-10-07,409.47,6.954742986075459,2024-10-08,411.04542,0.6068,404.0907,41.57,4155.95,2024-10-21,418.6905,TIME,10,4.639,1.0,3.639,0.000876,True,all,corrective,19.18,False,426.49,-15.4446
6,MSFT,C,LONG,2024-12-31,421.7,7.816427319523742,2025-01-02,425.6577225,0.5863,417.8413,41.6,4158.59,2025-01-02,417.6324,SL,1,-4.7055,1.0,-5.7055,-0.001372,False,all,corrective,25.44,False,439.7817,-14.124
7,MSFT,C,LONG,2025-02-27,392.52,8.30220161523055,2025-02-28,392.95637999999997,0.6341,384.6542,41.53,4151.88,2025-03-04,384.4619,SL,3,-5.3864,1.0,-6.3864,-0.001538,False,all,corrective,14.51,False,409.326,-16.3696
8,MSFT,C,LONG,2025-03-11,380.31,9.869575575637082,2025-03-12,383.14147499999996,0.6492,373.2719,41.45,4144.49,2025-03-24,392.4037,BB_MID,9,6.0129,1.0,5.0129,0.00121,True,all,corrective,27.06,False,402.008,-18.8665
9,MSFT,C,LONG,2025-04-04,359.81,9.351809580118125,2025-04-07,350.53517999999997,0.7103,341.1834,41.5,4148.51,2025-04-09,389.6851,BB_MID,3,27.8065,1.0,26.8065,0.006462,True,all,corrective,32.07,False,384.062,-33.5268
10,MSFT,C,LONG,2026-01-14,459.625,8.244608217131939,2026-01-15,464.161965,0.5397,455.9174,41.75,4174.31,2026-01-20,455.6894,SL,3,-4.5728,1.0,-5.5728,-0.001335,False,all,corrective,11.67,False,480.006,-15.844
11,MSFT,C,LONG,2026-01-21,444.0,8.813497378423186,2026-01-22,448.15896749999996,0.5581,439.3455,41.69,4167.74,2026-01-27,480.3597,BB_MID,4,17.9717,1.0,16.9717,0.004072,True,all,corrective,12.34,False,474.6625,-26.5035
12,MSFT,C,LONG,2026-01-29,433.12,13.32371739741326,2026-01-30,439.7447625,0.571,426.421,41.85,4183.71,2026-02-02,426.2078,SL,2,-7.7292,1.0,-8.7292,-0.002086,False,all,corrective,10.59,False,467.6893,-27.9445
13,MSFT,C,LONG,2026-02-03,411.25,13.073389986194217,2026-02-04,410.8903425,0.6096,397.817,41.75,4173.98,2026-02-05,397.618,SL,2,-8.0914,1.0,-9.0914,-0.002178,False,all,corrective,10.79,False,459.4447,-48.5544
1,NVDA,C,LONG,2025-09-03,170.6,4.923077182842962,2025-09-04,170.675295,1.4648,165.7522,41.67,4165.67,2025-09-05,165.6693,SL,2,-7.3326,1.0,-8.3326,-0.002,False,all,corrective,21.56,False,178.8495,-8.1742
2,NVDA,C,LONG,2026-02-04,174.195,5.743820179700316,2026-02-05,174.957435,1.4257,169.2136,41.57,4156.33,2026-02-06,185.1174,BB_MID,2,14.4852,1.0,13.4852,0.003245,True,all,corrective,11.5,False,185.5247,-10.5673
1,USMV,C,LONG,2023-09-26,72.93,0.5388295602713641,2023-09-27,73.126545,3.4187,72.5877,41.67,4165.67,2023-09-27,72.5514,SL,1,-1.9662,1.0,-2.9662,-0.000712,False,all,corrective,20.16,False,74.674,-1.5475
2,USMV,C,LONG,2023-10-02,71.88,0.5836017823539786,2023-10-03,71.72584499999999,3.4822,71.1422,41.63,4161.7,2023-10-16,73.5432,BB_MID,10,6.3284,1.0,5.3284,0.00128,True,all,corrective,25.03,False,74.1363,-2.4104
3,USMV,C,LONG,2023-10-27,70.575,0.671389254990657,2023-10-30,71.01549,3.5207,70.3441,41.67,4166.03,2023-11-02,73.1434,BB_MID,4,7.4917,1.0,6.4917,0.001558,True,all,corrective,30.56,False,72.2575,-1.242
4,USMV,C,LONG,2024-04-10,81.62,0.5647100551554805,2024-04-11,81.64079999999998,3.0665,81.0761,41.73,4171.52,2024-04-11,81.0356,SL,1,-1.856,1.0,-2.856,-0.000685,False,all,corrective,19.2,False,82.603,-0.9622
5,USMV,C,LONG,2024-04-12,80.455,0.6082193842922258,2024-04-15,81.170565,3.0814,80.5623,41.69,4167.66,2024-04-15,80.5221,SL,1,-1.9983,1.0,-2.9983,-0.000719,False,all,corrective,18.23,False,82.4458,-1.2752
6,USMV,C,LONG,2024-04-16,79.93,0.6451993670682965,2024-04-17,80.23009499999999,3.1145,79.5849,41.65,4163.67,2024-04-29,81.2344,BB_MID,9,3.1278,1.0,2.1278,0.000511,True,all,corrective,19.8,False,82.2137,-1.9837
7,USMV,C,LONG,2024-12-17,90.47,0.600244791841602,2024-12-18,90.40518,2.7647,89.8049,41.66,4164.79,2024-12-18,89.76,SL,1,-1.7837,1.0,-2.7837,-0.000668,False,all,corrective,21.8,False,92.9565,-2.5513
8,USMV,C,LONG,2024-12-19,88.58,0.7059763766389324,2024-12-20,88.71433499999999,2.8149,88.0084,41.62,4161.01,2025-01-06,88.5957,TIME,10,-0.334,1.0,-1.334,-0.000321,False,all,corrective,23.61,False,92.6505,-3.9362
9,USMV,C,LONG,2025-03-13,90.97,0.9696465198184568,2025-03-14,91.16556,2.7377,90.1959,41.6,4158.68,2025-03-17,93.2134,BB_MID,2,5.6062,1.0,4.6062,0.001108,True,all,corrective,31.89,False,93.2085,-2.0429
10,USMV,C,LONG,2025-04-04,87.23,1.2458554019562251,2025-04-07,85.292625,2.9287,84.0468,41.63,4162.28,2025-04-07,86.3898,ACCEL_SL,1,3.2134,1.0,2.2134,0.000532,True,all,corrective,32.07,False,92.463,-7.1704
11,USMV,C,LONG,2025-04-08,85.54,1.6782120557683768,2025-04-09,84.59227499999999,2.9538,82.9141,41.64,4163.5,2025-04-23,90.4797,TIME,10,17.3905,1.0,16.3905,0.003937,True,all,corrective,36.8,False,91.7715,-7.1792
12,USMV,C,LONG,2025-06-17,92.12,0.8491531143319639,2025-06-18,92.0710125,2.7239,91.2219,41.8,4178.89,2025-06-24,93.1234,BB_MID,4,2.8667,1.0,1.8667,0.000447,True,all,corrective,16.24,False,93.1727,-1.1017
13,USMV,C,LONG,2025-10-29,93.04,0.7052054839575939,2025-10-30,92.95645499999999,2.6985,92.2512,41.81,4179.75,2025-11-03,92.2051,SL,3,-2.0275,1.0,-3.0275,-0.000724,False,all,corrective,19.8,False,94.5222,-1.5658
14,USMV,C,LONG,2026-01-20,93.59,0.5816905733056572,2026-01-21,94.02699,2.6652,93.4453,41.77,4175.73,2026-01-22,94.6576,BB_MID,2,1.6808,1.0,0.6808,0.000163,True,all,corrective,12.27,False,94.4882,-0.4613
15,USMV,C,LONG,2026-03-18,93.51,0.9276191255211685,2026-03-19,93.50672999999999,2.6799,92.5791,41.76,4175.41,2026-03-19,93.1934,EOB,1,-0.8397,1.0,-1.8397,-0.000441,False,all,corrective,30.59,False,96.1737,-2.667
1,WMT,C,LONG,2023-10-03,53.04,0.6082068822267881,2023-10-04,53.236605,4.696,52.6284,41.67,4165.67,2023-10-06,52.6021,SL,3,-2.9797,1.0,-3.9797,-0.000955,False,all,corrective,26.37,False,54.267,-1.0304
2,WMT,C,LONG,2023-10-09,51.93,0.7655572356122262,2023-10-10,52.08603,4.794,51.3205,41.62,4160.69,2023-10-16,53.6931,BB_MID,5,7.7045,1.0,6.7045,0.001611,True,all,corrective,26.93,False,53.9195,-1.8335
3,WMT,C,LONG,2023-11-16,52.01,0.9631944589456798,2023-11-17,51.96596999999999,4.8117,51.0028,41.67,4166.39,2023-12-01,50.9773,SL,10,-4.7573,1.0,-5.7573,-0.001382,False,all,trending,25.79,True,54.607,-2.641
4,WMT,C,LONG,2024-04-02,59.16,0.7272061594724675,2024-04-03,59.439705,4.1999,58.7125,41.61,4159.63,2024-04-10,60.5797,BB_MID,6,4.7878,1.0,3.7878,0.000911,True,all,corrective,24.47,False,60.6268,-1.187
5,WMT,C,LONG,2024-05-01,58.83,0.7970615831628854,2024-05-02,59.0345025,4.2315,58.2374,41.63,4162.42,2024-05-03,59.7951,BB_MID,2,3.2184,1.0,2.2184,0.000533,True,all,corrective,23.44,False,59.7885,-0.754
6,WMT,C,LONG,2024-08-07,66.94,1.0779295273119487,2024-08-08,66.95345999999999,3.7321,65.8755,41.65,4163.64,2024-08-15,73.1634,BB_MID,6,23.1762,1.0,22.1762,0.005326,True,all,corrective,38.13,False,69.5293,-2.5758
7,WMT,C,LONG,2024-12-23,89.47,1.6686543258978308,2024-12-24,90.47021249999999,2.776,88.8016,41.86,4184.82,2025-01-08,91.7241,TIME,10,3.4809,1.0,2.4809,0.000593,True,all,corrective,26.22,False,93.3773,-2.907
8,WMT,C,LONG,2025-03-11,87.43,2.5140244037440227,2025-03-12,88.2441,2.8471,85.7301,41.87,4186.3,2025-03-12,85.6872,SL,1,-7.2797,1.0,-8.2797,-0.001978,False,all,corrective,27.06,False,98.1527,-9.9086
9,WMT,C,LONG,2025-06-13,94.415,1.825365350446719,2025-06-16,94.8474,2.643,93.022,41.78,4177.02,2025-06-23,97.7911,BB_MID,5,7.7801,1.0,6.7801,0.001623,True,all,corrective,17.06,False,97.3965,-2.5491
