ts,symbol,combo,event,beta_60
2025-06-09,NVDA,C,beta_gate_fail,1.529606047584282
2025-06-10,NVDA,C,beta_gate_fail,1.5205710839269653
2025-06-11,NVDA,C,beta_gate_fail,1.524676466499975
2025-06-12,NVDA,C,beta_gate_fail,1.5190610244927576
2025-06-13,NVDA,C,beta_gate_fail,1.521829131519928
2025-06-16,NVDA,C,beta_gate_fail,1.5225963449213145
2025-06-17,NVDA,C,beta_gate_fail,1.5199683823464314
2025-06-18,NVDA,C,beta_gate_fail,1.519814827416956
2025-06-20,NVDA,C,beta_gate_fail,1.5234574426339664
2025-06-25,NVDA,C,beta_gate_fail,1.516553227428769
2025-06-26,NVDA,C,beta_gate_fail,1.5125903684391218
2025-06-27,NVDA,C,beta_gate_fail,1.5127443995929843
2025-06-30,NVDA,C,beta_gate_fail,1.5134582759534125
2025-07-01,NVDA,C,beta_gate_fail,1.5237461268613768
2025-07-02,NVDA,C,beta_gate_fail,1.5706590501795052
2025-07-03,NVDA,C,beta_gate_fail,1.575495357197766
2025-07-07,NVDA,C,beta_gate_fail,1.5876070143094034
2025-07-08,NVDA,C,beta_gate_fail,1.595499333382967
2025-07-09,NVDA,C,beta_gate_fail,1.6246054157314198
2025-07-10,NVDA,C,beta_gate_fail,1.6219087788921678
2025-07-11,NVDA,C,beta_gate_fail,1.622602347727262
2025-07-14,NVDA,C,beta_gate_fail,1.623992371089513
2025-07-15,NVDA,C,beta_gate_fail,1.5103167853343382
2025-07-18,NVDA,C,beta_gate_fail,1.5068305544841563
2025-07-21,NVDA,C,beta_gate_fail,1.5027575076545063
2025-07-22,NVDA,C,beta_gate_fail,1.5860060490032721
2025-07-23,NVDA,C,beta_gate_fail,1.551617293708835
2025-07-24,NVDA,C,beta_gate_fail,1.5353158275588514
2025-07-25,NVDA,C,beta_gate_fail,1.5439261050184974
2025-07-28,NVDA,C,beta_gate_fail,1.5412604838551804
2025-07-29,NVDA,C,beta_gate_fail,1.5436676875487887
2025-07-30,NVDA,C,beta_gate_fail,1.5468128512284034
2025-07-31,NVDA,C,beta_gate_fail,1.5501600830034434
2025-08-01,NVDA,C,beta_gate_fail,1.5582612250965349
2025-08-04,NVDA,C,beta_gate_fail,1.5630008645325846
2025-08-05,NVDA,C,beta_gate_fail,1.5914346425874137
2025-08-06,NVDA,C,beta_gate_fail,1.5525689770987625
2025-08-07,NVDA,C,beta_gate_fail,1.6759184911752647
2025-08-08,NVDA,C,beta_gate_fail,1.556071229013362
2025-08-11,NVDA,C,beta_gate_fail,1.5216573383740766
2025-08-19,NVDA,C,beta_gate_fail,1.5433592851323932
2025-08-20,NVDA,C,beta_gate_fail,1.5312708997662883
2025-08-21,NVDA,C,beta_gate_fail,1.5705180662386593
2025-08-22,NVDA,C,beta_gate_fail,1.5299450280733422
2025-08-25,NVDA,C,beta_gate_fail,1.50959614222057
2025-09-02,NVDA,C,beta_gate_fail,1.5051155106574439
2025-09-18,NVDA,C,beta_gate_fail,1.5415282514392454
2025-09-19,NVDA,C,beta_gate_fail,1.5150265558303229
2025-09-22,NVDA,C,beta_gate_fail,1.5776044120286075
2025-09-23,NVDA,C,beta_gate_fail,1.6203261820804338
2025-09-24,NVDA,C,beta_gate_fail,1.6388125044794528
2025-09-25,NVDA,C,beta_gate_fail,1.5611776042559347
2025-09-26,NVDA,C,beta_gate_fail,1.5276562675510774
2025-09-29,NVDA,C,beta_gate_fail,1.549083788704148
2025-09-30,NVDA,C,beta_gate_fail,1.5696987703456022
2025-10-01,NVDA,C,beta_gate_fail,1.56792497321156
2025-10-02,NVDA,C,beta_gate_fail,1.556764799287082
2025-10-03,NVDA,C,beta_gate_fail,1.567897496761037
2025-10-06,NVDA,C,beta_gate_fail,1.5263967906182463
2025-10-07,NVDA,C,beta_gate_fail,1.5198006657668777
2025-10-08,NVDA,C,beta_gate_fail,1.5420548749780718
2025-10-09,NVDA,C,beta_gate_fail,1.5230932120537417
2025-10-14,NVDA,C,beta_gate_fail,1.5446674072247801
2025-10-15,NVDA,C,beta_gate_fail,1.5064705877977096
2025-11-04,NVDA,C,beta_gate_fail,1.5384892938816945
2025-11-05,NVDA,C,beta_gate_fail,1.5369684918286535
2025-11-06,NVDA,C,beta_gate_fail,1.560912679658595
2025-11-07,NVDA,C,beta_gate_fail,1.5580617191109922
2025-11-10,NVDA,C,beta_gate_fail,1.642657927588409
2025-11-11,NVDA,C,beta_gate_fail,1.6617479715040633
2025-11-12,NVDA,C,beta_gate_fail,1.62865133466191
2025-11-13,NVDA,C,beta_gate_fail,1.6461877332062056
2025-11-14,NVDA,C,beta_gate_fail,1.6491595999580064
2025-11-17,NVDA,C,beta_gate_fail,1.6755873862341184
2025-11-18,NVDA,C,beta_gate_fail,1.7040271696179694
2025-11-19,NVDA,C,beta_gate_fail,1.7192833550418745
2025-11-20,NVDA,C,beta_gate_fail,1.6844200633729538
2025-11-21,NVDA,C,beta_gate_fail,1.6743361122536562
2025-11-24,NVDA,C,beta_gate_fail,1.5797888586143594
2025-11-25,NVDA,C,beta_gate_fail,1.5469596442422966
2025-11-26,NVDA,C,beta_gate_fail,1.5582915292212287
2025-11-28,NVDA,C,beta_gate_fail,1.5383956569034438
2025-12-01,NVDA,C,beta_gate_fail,1.525319434672433
2025-12-02,NVDA,C,beta_gate_fail,1.5215185397239457
2025-12-03,NVDA,C,beta_gate_fail,1.5167421363337048
2025-12-04,NVDA,C,beta_gate_fail,1.513229011424997
2025-12-05,NVDA,C,beta_gate_fail,1.5140441110118732
2025-12-08,NVDA,C,beta_gate_fail,1.5049477998205167
2025-12-09,NVDA,C,beta_gate_fail,1.5180526451324448
2025-12-10,NVDA,C,beta_gate_fail,1.5086565920488448
2025-12-11,NVDA,C,beta_gate_fail,1.5048966625504296
2025-12-19,NVDA,C,beta_gate_fail,1.5072384686087068
2025-12-22,NVDA,C,beta_gate_fail,1.5121582481838358
2025-12-23,NVDA,C,beta_gate_fail,1.51741299596493
2025-12-24,NVDA,C,beta_gate_fail,1.5114839675358827
2025-12-26,NVDA,C,beta_gate_fail,1.5138287376487345
2025-12-29,NVDA,C,beta_gate_fail,1.515044919446885
2025-12-30,NVDA,C,beta_gate_fail,1.5152127428958126
2025-12-31,NVDA,C,beta_gate_fail,1.5275156377197123
2026-01-02,NVDA,C,beta_gate_fail,1.527030823898194
2026-01-05,NVDA,C,beta_gate_fail,1.5049123761324774
2026-01-07,NVDA,C,beta_gate_fail,1.5084578409077884
2026-01-08,NVDA,C,beta_gate_fail,1.5306142266935499
2026-01-15,NVDA,C,beta_gate_fail,1.5353320869302731
2026-01-16,NVDA,C,beta_gate_fail,1.5353747170951582
2026-01-20,NVDA,C,beta_gate_fail,1.58489999075892
2026-01-21,NVDA,C,beta_gate_fail,1.6038030215156285
2026-01-22,NVDA,C,beta_gate_fail,1.5905240008077695
2026-01-23,NVDA,C,beta_gate_fail,1.5983362344295249
2026-01-26,NVDA,C,beta_gate_fail,1.5413279261109072
2026-01-27,NVDA,C,beta_gate_fail,1.5215640421393117
2026-01-28,NVDA,C,beta_gate_fail,1.5399864701824577
2026-01-29,NVDA,C,beta_gate_fail,1.533328635609147
2026-02-09,NVDA,C,beta_gate_fail,1.5232443889124385
2026-02-10,NVDA,C,beta_gate_fail,1.524382446608842
2026-02-11,NVDA,C,beta_gate_fail,1.5099747664905483
2026-02-26,NVDA,C,beta_gate_fail,1.5842649067007015
2026-02-27,NVDA,C,beta_gate_fail,1.615636728200994
2026-03-02,NVDA,C,beta_gate_fail,1.631235275482976
2026-03-03,NVDA,C,beta_gate_fail,1.6337434298915599
2026-03-04,NVDA,C,beta_gate_fail,1.6118645726990675
2026-03-05,NVDA,C,beta_gate_fail,1.6206433307142711
2026-03-06,NVDA,C,beta_gate_fail,1.644070055307696
2026-03-09,NVDA,C,beta_gate_fail,1.6588081266762424
2026-03-10,NVDA,C,beta_gate_fail,1.670443602020301
2026-03-11,NVDA,C,beta_gate_fail,1.6657904995103363
2026-03-12,NVDA,C,beta_gate_fail,1.6248263977260138
2026-03-13,NVDA,C,beta_gate_fail,1.6417612415659202
2026-03-16,NVDA,C,beta_gate_fail,1.6327399098730422
2026-03-17,NVDA,C,beta_gate_fail,1.5941123281538336
2026-03-18,NVDA,C,beta_gate_fail,1.579241221958588
2026-03-19,NVDA,C,beta_gate_fail,1.5329908188928523
